Month_encoded,Day_of_Week_encoded,Is_Weekend_encoded,Order_Minute,Academic_Period_encoded,Slot_Morning,Slot_Afternoon,Slot_Evening,Slot_Dinner,Weather_Dry_Day,Weather_Light_Drizzle,Weather_Heavy_Rain,Weather_Clear_After_Rain,Temperature_°C,Daily_Footfall_Customers,Seg_College,Seg_Professional,Seg_Couple_Group,Seg_Family,Category_encoded,Price_Tier_encoded,Base_Price_₹,Is_Vegetarian_encoded,Elasticity_Coefficient,Pricing_Segment_encoded,Quantity_Units
0,4,0,610,0,1,0,0,0,0,1,0,0,30.8,70,0,1,0,0,19,0,199,1,10.0,0,1
0,4,0,610,0,1,0,0,0,0,1,0,0,30.8,70,0,1,0,0,10,0,170,1,2.5,0,1
0,4,0,790,0,0,1,0,0,0,1,0,0,30.8,70,0,1,0,0,18,1,235,1,10.0,0,1
0,4,0,790,0,0,1,0,0,0,1,0,0,30.8,70,0,1,0,0,4,1,200,1,120.0,0,1
0,4,0,790,0,0,1,0,0,0,1,0,0,30.8,70,0,1,0,0,1,1,335,1,1.1111,1,1
0,4,0,555,0,1,0,0,0,0,1,0,0,30.8,70,1,0,0,0,0,0,175,1,13.3333,2,2
0,4,0,569,0,1,0,0,0,0,1,0,0,30.8,70,0,0,0,1,9,0,100,1,7.2222,2,1
0,4,0,569,0,1,0,0,0,0,1,0,0,30.8,70,0,0,0,1,0,0,35,1,1.6667,3,1
0,4,0,569,0,1,0,0,0,0,1,0,0,30.8,70,0,0,0,1,9,0,120,1,1.875,1,1
0,4,0,1114,0,0,0,1,0,0,1,0,0,30.8,70,0,1,0,0,8,0,180,1,4.4444,2,1
0,4,0,1114,0,0,0,1,0,0,1,0,0,30.8,70,0,1,0,0,4,0,190,1,6.6667,2,1
0,4,0,1114,0,0,0,1,0,0,1,0,0,30.8,70,0,1,0,0,13,1,200,1,1.6667,1,2
0,4,0,645,0,1,0,0,0,0,1,0,0,30.8,70,0,1,0,0,0,0,55,1,1.4286,3,2
0,5,1,532,0,1,0,0,0,0,0,0,1,29.2,176,1,0,0,0,14,1,285,1,8.3333,0,1
0,5,1,532,0,1,0,0,0,0,0,0,1,29.2,176,1,0,0,0,23,0,129,1,10.0,2,1
0,5,1,532,0,1,0,0,0,0,0,0,1,29.2,176,1,0,0,0,9,0,120,1,1.875,1,1
0,5,1,1223,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,10,0,110,1,1.0256,1,1
0,5,1,1303,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,16,2,559,0,1.6667,1,1
0,5,1,1303,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,19,1,369,0,5.5556,0,1
0,5,1,1303,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,20,1,230,1,2.0,0,1
0,5,1,974,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,0,0,50,1,11.6667,2,1
0,5,1,974,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,11,0,140,1,2.4242,0,1
0,5,1,1174,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,6,1,285,1,20.0,0,1
0,5,1,657,0,1,0,0,0,0,0,0,1,29.2,176,0,0,0,1,5,1,270,1,60.0,2,1
0,5,1,657,0,1,0,0,0,0,0,0,1,29.2,176,0,0,0,1,14,1,269,1,1.6667,3,1
0,5,1,1187,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,22,1,389,0,3.3333,2,1
0,5,1,1187,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,13,0,160,1,10.0,2,2
0,5,1,1187,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,2,555,0,6.6667,2,2
0,5,1,815,0,0,1,0,0,0,0,0,1,29.2,176,0,0,0,1,0,0,110,1,0.0,3,1
0,5,1,815,0,0,1,0,0,0,0,0,1,29.2,176,0,0,0,1,19,0,189,1,1.1111,3,2
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,1,1,255,0,0.9524,1,1
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,7,2,579,1,1.6667,1,1
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,1,230,1,2.0,0,1
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,1,2,589,0,33.3333,0,1
0,5,1,1036,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,10,0,170,1,3.3333,0,1
0,5,1,697,0,0,1,0,0,0,0,0,1,29.2,176,1,0,0,0,4,0,170,1,46.6667,2,1
0,5,1,697,0,0,1,0,0,0,0,0,1,29.2,176,1,0,0,0,19,0,120,1,1.0256,1,1
0,5,1,973,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,0,0,50,1,11.6667,2,1
0,5,1,973,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,17,1,200,1,8.3333,2,1
0,5,1,973,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,19,1,220,0,21.6667,0,1
0,5,1,1169,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,21,0,189,1,2.2222,2,1
0,5,1,1169,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,1,355,0,6.6667,0,2
0,5,1,1169,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,16,2,449,1,3.3333,0,1
0,5,1,1279,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,1,1,255,0,0.9524,1,1
0,5,1,1279,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,15,2,450,0,13.3333,0,1
0,5,1,1279,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,1,220,1,1.1111,1,1
0,5,1,1045,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,10,0,160,1,0.3333,1,2
0,5,1,1045,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,10,0,160,1,1.1111,1,1
0,5,1,1045,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,19,1,250,0,0.0,1,2
0,5,1,1045,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,13,0,160,1,10.0,2,1
0,5,1,1106,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,7,2,579,1,1.6667,1,1
0,5,1,1106,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,19,1,249,0,46.6667,2,1
0,5,1,890,0,0,1,0,0,0,0,0,1,29.2,176,0,0,0,1,3,1,200,1,8.3333,2,1
0,5,1,890,0,0,1,0,0,0,0,0,1,29.2,176,0,0,0,1,16,1,299,1,0.5556,1,1
0,5,1,1082,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,19,0,189,1,1.1111,3,1
0,5,1,1082,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,10,0,160,1,0.3333,1,1
0,5,1,1082,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,0,0,85,1,2.0,2,1
0,5,1,1082,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,10,0,160,1,2.0,2,1
0,5,1,1174,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,15,1,329,1,0.8333,1,1
0,5,1,1174,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,20,1,325,1,2.5,0,2
0,5,1,1109,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,6,1,300,1,2.2222,0,1
0,5,1,1109,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,9,0,120,1,1.875,1,1
0,5,1,1109,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,19,1,249,0,46.6667,2,2
0,5,1,1109,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,19,0,159,0,2.5,2,1
0,5,1,1176,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,6,1,285,1,20.0,0,1
0,5,1,949,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,9,0,100,1,7.2222,2,2
0,5,1,949,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,10,0,190,1,6.6667,0,1
0,5,1,1234,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,21,0,149,1,0.6061,1,1
0,5,1,1234,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,9,0,170,1,4.2857,0,1
0,5,1,1234,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,13,0,140,1,5.4167,0,2
0,5,1,1234,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,11,0,140,1,2.4242,0,2
0,5,1,642,0,1,0,0,0,0,0,0,1,29.2,176,1,0,0,0,14,1,275,1,1.6667,3,1
0,5,1,535,0,1,0,0,0,0,0,0,1,29.2,176,0,0,1,0,10,0,160,1,1.1111,1,2
0,5,1,535,0,1,0,0,0,0,0,0,1,29.2,176,0,0,1,0,11,0,120,1,2.5926,0,1
0,5,1,535,0,1,0,0,0,0,0,0,1,29.2,176,0,0,1,0,23,2,420,1,3.3333,2,1
0,5,1,535,0,1,0,0,0,0,0,0,1,29.2,176,0,0,1,0,14,1,285,1,8.3333,0,1
0,5,1,1284,0,0,0,0,1,0,0,0,1,29.2,176,1,0,0,0,6,1,215,1,1.6667,1,1
0,5,1,1151,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,20,0,149,1,4.4444,0,1
0,5,1,1151,0,0,0,0,1,0,0,0,1,29.2,176,0,0,0,1,6,1,200,1,6.6667,0,1
0,5,1,806,0,0,1,0,0,0,0,0,1,29.2,176,1,0,0,0,10,0,110,1,1.0256,1,2
0,5,1,1096,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,9,0,170,1,4.2857,0,2
0,5,1,994,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,10,0,160,1,1.1111,1,1
0,5,1,994,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,14,1,285,1,28.3333,0,1
0,5,1,665,0,1,0,0,0,0,0,0,1,29.2,176,0,0,1,0,23,1,269,0,13.3333,2,1
0,5,1,1140,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,6,1,225,1,80.0,0,1
0,5,1,1140,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,1,285,1,0.0,1,1
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,10,0,180,1,0.0,1,1
0,5,1,1142,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,1,1,389,1,26.6667,2,1
0,5,1,1052,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,10,0,160,1,1.1111,1,1
0,5,1,1220,0,0,0,0,1,0,0,0,1,29.2,176,0,0,1,0,20,1,215,1,6.6667,2,1
0,5,1,1094,0,0,0,1,0,0,0,0,1,29.2,176,0,0,0,1,19,0,120,1,1.0256,1,1
0,5,1,1094,0,0,0,1,0,0,0,0,1,29.2,176,0,0,0,1,17,1,200,1,8.3333,2,1
0,5,1,1094,0,0,0,1,0,0,0,0,1,29.2,176,0,0,0,1,13,0,140,1,15.0,2,1
0,5,1,1094,0,0,0,1,0,0,0,0,1,29.2,176,0,0,0,1,9,0,170,1,4.2857,0,1
0,5,1,1090,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,14,1,285,1,28.3333,0,2
0,5,1,1090,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,20,0,185,1,1.1111,1,1
0,5,1,955,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,19,1,249,0,46.6667,2,1
0,5,1,955,0,0,0,1,0,0,0,0,1,29.2,176,0,0,1,0,6,1,300,1,2.2222,0,1
0,5,1,965,0,0,0,1,0,0,0,0,1,29.2,176,1,0,0,0,19,0,169,1,0.6061,1,1
0,5,1,1083,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,2,0,135,1,5.5556,2,1
0,5,1,1083,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,10,1,200,1,10.0,0,2
0,5,1,532,0,1,0,0,0,0,0,0,1,29.2,176,0,1,0,0,3,1,200,1,8.3333,2,1
0,5,1,532,0,1,0,0,0,0,0,0,1,29.2,176,0,1,0,0,2,0,145,1,4.4444,2,1
0,5,1,991,0,0,0,1,0,0,0,0,1,29.2,176,0,1,0,0,2,1,239,1,5.0,0,1
0,5,1,1158,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,1,2,455,0,3.3333,2,2
0,5,1,1158,0,0,0,0,1,0,0,0,1,29.2,176,0,1,0,0,21,0,149,1,0.6061,1,2
0,6,1,1303,0,0,0,0,1,1,0,0,0,34.8,126,1,0,0,0,6,1,215,1,1.6667,1,1
0,6,1,1303,0,0,0,0,1,1,0,0,0,34.8,126,1,0,0,0,10,0,190,1,6.6667,0,1
0,6,1,742,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,13,0,180,1,2.2222,2,1
0,6,1,742,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,15,1,329,1,0.8333,1,1
0,6,1,742,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,13,0,140,1,15.0,2,1
0,6,1,1219,0,0,0,0,1,1,0,0,0,34.8,126,0,1,0,0,10,0,170,1,3.3333,0,1
0,6,1,712,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,13,0,140,1,15.0,2,1
0,6,1,712,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,6,1,200,1,6.6667,0,1
0,6,1,510,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,6,1,225,1,60.0,2,1
0,6,1,510,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,5,1,250,1,36.6667,0,1
0,6,1,1062,0,0,0,1,0,1,0,0,0,34.8,126,1,0,0,0,19,0,120,1,1.0256,1,1
0,6,1,671,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,2,1,285,0,4.0,0,1
0,6,1,565,0,1,0,0,0,1,0,0,0,34.8,126,1,0,0,0,23,1,289,0,1.6667,3,1
0,6,1,565,0,1,0,0,0,1,0,0,0,34.8,126,1,0,0,0,0,0,120,1,16.6667,2,1
0,6,1,565,0,1,0,0,0,1,0,0,0,34.8,126,1,0,0,0,23,0,160,1,13.3333,2,1
0,6,1,1057,0,0,0,1,0,1,0,0,0,34.8,126,0,1,0,0,13,1,200,1,1.6667,1,1
0,6,1,1024,0,0,0,1,0,1,0,0,0,34.8,126,0,1,0,0,10,1,200,1,10.0,0,1
0,6,1,1024,0,0,0,1,0,1,0,0,0,34.8,126,0,1,0,0,4,0,150,1,180.0,0,2
0,6,1,1198,0,0,0,0,1,1,0,0,0,34.8,126,0,1,0,0,20,1,289,1,1.3333,1,1
0,6,1,1198,0,0,0,0,1,1,0,0,0,34.8,126,0,1,0,0,9,0,120,1,1.875,1,2
0,6,1,1198,0,0,0,0,1,1,0,0,0,34.8,126,0,1,0,0,9,0,170,1,4.2857,0,1
0,6,1,578,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,2,1,279,0,100.0,0,1
0,6,1,578,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,10,0,180,1,0.0,1,2
0,6,1,537,0,1,0,0,0,1,0,0,0,34.8,126,0,1,0,0,14,1,299,1,3.3333,2,1
0,6,1,1159,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,16,1,389,1,0.6667,1,1
0,6,1,1197,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,1,2,659,0,6.6667,0,2
0,6,1,1197,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,1,2,569,0,26.6667,0,2
0,6,1,1197,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,15,1,385,1,33.3333,0,1
0,6,1,1013,0,0,0,1,0,1,0,0,0,34.8,126,1,0,0,0,10,0,160,1,2.0,2,1
0,6,1,1013,0,0,0,1,0,1,0,0,0,34.8,126,1,0,0,0,0,0,95,1,1.6667,3,1
0,6,1,879,0,0,1,0,0,1,0,0,0,34.8,126,0,0,0,1,0,0,85,1,11.6667,2,1
0,6,1,1117,0,0,0,1,0,1,0,0,0,34.8,126,1,0,0,0,4,0,150,1,180.0,0,1
0,6,1,1117,0,0,0,1,0,1,0,0,0,34.8,126,1,0,0,0,13,0,140,1,5.4167,0,1
0,6,1,539,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,0,0,120,1,6.6667,2,1
0,6,1,539,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,0,0,175,1,13.3333,2,1
0,6,1,674,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,23,1,289,0,1.6667,3,2
0,6,1,674,0,1,0,0,0,1,0,0,0,34.8,126,0,0,1,0,10,0,110,1,1.0256,1,1
0,6,1,540,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,2,0,145,1,4.4444,2,2
0,6,1,540,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,9,0,90,1,1.6667,3,2
0,6,1,540,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,5,1,250,1,36.6667,0,1
0,6,1,749,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,17,1,260,1,5.5556,0,1
0,6,1,1161,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,20,0,199,1,1.3333,1,1
0,6,1,1161,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,20,0,185,1,1.1111,1,1
0,6,1,1161,0,0,0,0,1,1,0,0,0,34.8,126,0,0,1,0,13,0,160,1,10.0,2,1
0,6,1,1041,0,0,0,1,0,1,0,0,0,34.8,126,0,1,0,0,9,0,90,1,1.6667,3,1
0,6,1,895,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,20,1,215,1,6.6667,2,2
0,6,1,895,0,0,1,0,0,1,0,0,0,34.8,126,1,0,0,0,3,0,140,1,60.0,2,1
0,6,1,949,0,0,0,1,0,1,0,0,0,34.8,126,0,0,1,0,4,0,160,1,86.6667,0,1
0,6,1,949,0,0,0,1,0,1,0,0,0,34.8,126,0,0,1,0,6,1,200,1,6.6667,0,1
0,6,1,522,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,2,0,125,1,0.4762,3,1
0,6,1,522,0,1,0,0,0,1,0,0,0,34.8,126,0,0,0,1,23,0,160,1,13.3333,2,1
0,6,1,1045,0,0,0,1,0,1,0,0,0,34.8,126,0,0,0,1,20,0,129,1,7.5,2,1
0,6,1,1045,0,0,0,1,0,1,0,0,0,34.8,126,0,0,0,1,13,0,120,1,5.5556,2,1
0,6,1,1045,0,0,0,1,0,1,0,0,0,34.8,126,0,0,0,1,11,0,120,1,2.5926,0,1
0,6,1,1045,0,0,0,1,0,1,0,0,0,34.8,126,0,0,0,1,9,0,100,1,7.2222,2,1
0,6,1,1150,0,0,0,0,1,1,0,0,0,34.8,126,0,1,0,0,9,0,170,1,4.2857,0,2
0,0,0,1121,0,0,0,1,0,1,0,0,0,34.5,47,1,0,0,0,19,1,369,0,5.5556,0,1
0,0,0,483,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,23,1,320,1,20.0,2,1
0,0,0,483,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,5,1,270,1,60.0,2,1
0,0,0,655,0,1,0,0,0,1,0,0,0,34.5,47,1,0,0,0,23,1,210,1,13.3333,2,1
0,0,0,655,0,1,0,0,0,1,0,0,0,34.5,47,1,0,0,0,4,0,150,1,180.0,0,1
0,0,0,706,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,21,0,149,1,0.6061,1,1
0,0,0,706,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,19,0,159,0,2.5,2,2
0,0,0,706,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,17,1,200,1,8.3333,2,1
0,0,0,808,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,1,1,345,0,0.0,1,2
0,0,0,808,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,13,0,120,1,5.5556,2,1
0,0,0,1147,0,0,0,0,1,1,0,0,0,34.5,47,0,1,0,0,1,2,409,1,6.6667,0,1
0,0,0,1147,0,0,0,0,1,1,0,0,0,34.5,47,0,1,0,0,10,0,180,1,0.0,1,1
0,0,0,1147,0,0,0,0,1,1,0,0,0,34.5,47,0,1,0,0,18,1,235,1,10.0,0,2
0,0,0,728,0,0,1,0,0,1,0,0,0,34.5,47,1,0,0,0,20,0,155,1,0.0,3,1
0,0,0,817,0,0,1,0,0,1,0,0,0,34.5,47,0,0,1,0,6,1,225,1,80.0,0,1
0,0,0,578,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,14,1,315,1,6.6667,2,1
0,0,0,578,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,2,1,279,0,100.0,0,2
0,0,0,578,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,19,1,285,0,8.8889,0,1
0,0,0,578,0,1,0,0,0,1,0,0,0,34.5,47,0,1,0,0,0,0,120,1,6.6667,2,1
0,0,0,1112,0,0,0,1,0,1,0,0,0,34.5,47,0,1,0,0,10,0,170,1,3.3333,0,1
0,0,0,1112,0,0,0,1,0,1,0,0,0,34.5,47,0,1,0,0,2,1,285,0,4.0,0,1
0,1,0,571,0,1,0,0,0,0,1,0,0,30.5,32,1,0,0,0,14,1,250,1,13.3333,0,2
0,1,0,571,0,1,0,0,0,0,1,0,0,30.5,32,1,0,0,0,0,0,95,1,1.6667,3,2
0,1,0,571,0,1,0,0,0,0,1,0,0,30.5,32,1,0,0,0,11,0,120,1,2.5926,0,1
0,1,0,571,0,1,0,0,0,0,1,0,0,30.5,32,1,0,0,0,0,0,175,1,13.3333,2,1
0,1,0,885,0,0,1,0,0,0,1,0,0,30.5,32,0,1,0,0,6,1,300,1,2.2222,0,1
0,1,0,885,0,0,1,0,0,0,1,0,0,30.5,32,0,1,0,0,6,1,225,1,80.0,0,2
0,1,0,735,0,0,1,0,0,0,1,0,0,30.5,32,0,1,0,0,19,0,155,0,2.2222,2,1
0,1,0,735,0,0,1,0,0,0,1,0,0,30.5,32,0,1,0,0,19,0,159,0,2.5,2,1
0,1,0,870,0,0,1,0,0,0,1,0,0,30.5,32,0,0,1,0,1,1,255,0,0.9524,1,2
0,1,0,870,0,0,1,0,0,0,1,0,0,30.5,32,0,0,1,0,12,2,409,0,1.6667,1,1
0,1,0,1068,0,0,0,1,0,0,1,0,0,30.5,32,0,1,0,0,0,0,100,0,6.6667,2,1
0,1,0,1068,0,0,0,1,0,0,1,0,0,30.5,32,0,1,0,0,2,1,239,1,5.0,0,1
0,1,0,695,0,0,1,0,0,0,1,0,0,30.5,32,0,0,1,0,20,1,240,1,2.381,0,1
0,1,0,695,0,0,1,0,0,0,1,0,0,30.5,32,0,0,1,0,17,1,260,1,5.5556,0,2
0,1,0,873,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,8,0,190,1,40.0,2,2
0,1,0,727,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,0,0,85,1,11.6667,2,2
0,1,0,727,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,8,0,190,1,5.5556,0,1
0,1,0,727,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,6,1,280,1,1.1111,1,2
0,1,0,870,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,3,0,140,1,60.0,2,1
0,1,0,870,0,0,1,0,0,0,1,0,0,30.5,32,1,0,0,0,1,1,329,1,3.3333,0,1
0,2,0,1185,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,1,2,409,1,6.6667,0,2
0,2,0,1185,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,20,1,215,1,6.6667,2,2
0,2,0,938,0,0,0,1,0,1,0,0,0,35.9,44,0,0,0,1,17,1,200,1,53.3333,2,1
0,2,0,938,0,0,0,1,0,1,0,0,0,35.9,44,0,0,0,1,13,0,120,1,5.5556,2,2
0,2,0,956,0,0,0,1,0,1,0,0,0,35.9,44,0,1,0,0,4,1,200,1,120.0,0,1
0,2,0,1228,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,7,2,695,1,3.3333,0,1
0,2,0,1228,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,13,0,180,1,5.0,2,2
0,2,0,1228,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,15,1,369,1,20.0,0,1
0,2,0,1228,0,0,0,0,1,1,0,0,0,35.9,44,0,0,1,0,10,0,190,1,6.6667,0,1
0,2,0,1254,0,0,0,0,1,1,0,0,0,35.9,44,1,0,0,0,22,1,255,1,0.0,1,1
0,2,0,1254,0,0,0,0,1,1,0,0,0,35.9,44,1,0,0,0,1,1,345,0,0.0,1,1
0,2,0,1254,0,0,0,0,1,1,0,0,0,35.9,44,1,0,0,0,10,0,190,1,6.6667,0,1
0,2,0,492,0,1,0,0,0,1,0,0,0,35.9,44,0,0,0,1,23,0,125,1,16.6667,2,1
0,2,0,492,0,1,0,0,0,1,0,0,0,35.9,44,0,0,0,1,9,0,120,1,1.875,1,2
0,2,0,1019,0,0,0,1,0,1,0,0,0,35.9,44,1,0,0,0,13,0,160,1,4.4444,2,1
0,2,0,1019,0,0,0,1,0,1,0,0,0,35.9,44,1,0,0,0,13,0,140,1,66.6667,2,1
0,2,0,1019,0,0,0,1,0,1,0,0,0,35.9,44,1,0,0,0,4,0,150,1,180.0,0,2
0,2,0,1181,0,0,0,0,1,1,0,0,0,35.9,44,0,0,0,1,21,0,149,1,0.6061,1,1
0,2,0,1181,0,0,0,0,1,1,0,0,0,35.9,44,0,0,0,1,6,1,200,1,6.6667,0,1
0,2,0,1181,0,0,0,0,1,1,0,0,0,35.9,44,0,0,0,1,21,0,179,1,3.3333,2,1
0,2,0,777,0,0,1,0,0,1,0,0,0,35.9,44,1,0,0,0,15,1,369,1,20.0,0,1
0,2,0,777,0,0,1,0,0,1,0,0,0,35.9,44,1,0,0,0,22,1,255,1,0.0,1,1
0,2,0,1082,0,0,0,1,0,1,0,0,0,35.9,44,0,1,0,0,10,0,110,1,1.0256,1,2
0,2,0,1082,0,0,0,1,0,1,0,0,0,35.9,44,0,1,0,0,10,0,170,1,2.5,0,1
0,2,0,1085,0,0,0,1,0,1,0,0,0,35.9,44,0,0,1,0,6,1,215,1,1.6667,1,1
0,2,0,528,0,1,0,0,0,1,0,0,0,35.9,44,0,1,0,0,2,0,125,1,0.4762,3,1
0,2,0,1212,0,0,0,0,1,1,0,0,0,35.9,44,0,1,0,0,1,2,569,0,26.6667,0,1
0,2,0,1212,0,0,0,0,1,1,0,0,0,35.9,44,0,1,0,0,1,2,589,0,33.3333,0,1
0,2,0,943,0,0,0,1,0,1,0,0,0,35.9,44,1,0,0,0,10,0,160,1,2.0,2,1
0,2,0,943,0,0,0,1,0,1,0,0,0,35.9,44,1,0,0,0,13,0,120,1,5.5556,2,1
0,2,0,1262,0,0,0,0,1,1,0,0,0,35.9,44,1,0,0,0,16,1,389,1,0.6667,1,1
0,2,0,1262,0,0,0,0,1,1,0,0,0,35.9,44,1,0,0,0,21,0,149,1,0.6061,1,1
0,3,0,941,0,0,0,1,0,1,0,0,0,39.9,55,0,1,0,0,4,0,160,1,86.6667,0,1
0,3,0,941,0,0,0,1,0,1,0,0,0,39.9,55,0,1,0,0,4,0,150,1,180.0,0,1
0,3,0,728,0,0,1,0,0,1,0,0,0,39.9,55,0,0,1,0,4,1,200,1,120.0,0,1
0,3,0,728,0,0,1,0,0,1,0,0,0,39.9,55,0,0,1,0,8,0,190,1,5.5556,0,1
0,3,0,883,0,0,1,0,0,1,0,0,0,39.9,55,0,1,0,0,0,0,145,1,20.0,2,1
